Date,AAPL,AMZN,JPM,MGM,TSLA,VOO,VZ
2016-07-05,22.255449,728.099976,52.572937,21.314148,42.796001,175.946167,46.310608
2016-07-06,22.381962,737.609985,53.137959,21.692226,42.888,176.985748,46.55471
2016-07-07,22.478022,736.570007,53.482258,21.720583,43.188,176.866119,45.826534
2016-07-08,22.651403,745.809998,54.585804,21.701679,43.355999,179.55246,46.256824
2016-07-11,22.721693,753.780029,54.974255,21.730036,44.956001,180.178101,46.281639
2016-07-12,22.824778,748.210022,55.795292,21.994688,44.93,181.447617,45.901005
2016-07-13,22.695921,742.630005,55.759983,21.86236,44.506001,181.38324,46.339569
2016-07-14,23.14576,741.200012,56.607502,22.013594,44.306,182.441208,46.207169
2016-07-15,23.143417,735.440002,56.660477,22.06085,44.080002,182.165207,46.207169
2016-07-18,23.38942,736.070007,56.466244,22.10811,45.25,182.689636,46.281639
2016-07-19,23.39879,739.950012,56.377964,21.881266,45.051998,182.487228,46.091316
2016-07-20,23.419882,745.719971,56.439758,22.212082,45.672001,183.223206,46.025116
2016-07-21,23.295704,744.429993,56.227875,21.900169,44.099998,182.533234,45.818249
2016-07-22,23.115305,744.859985,56.53688,21.919075,44.453999,183.379608,46.422314
2016-07-25,22.806034,739.609985,56.386799,22.04195,46.001999,182.938019,46.231991
2016-07-26,22.649059,735.590027,56.616322,22.694134,45.902,182.928787,45.354855
2016-07-27,24.120413,736.669983,56.792896,22.514551,45.698002,182.809204,45.776878
2016-07-28,24.446079,752.609985,56.589848,22.902077,46.122002,183.011612,45.396225
2016-07-29,24.415627,758.809998,56.475075,22.665777,46.958,183.333588,45.851345
2016-08-01,24.84672,767.73999,56.324993,22.646875,46.001999,183.121979,45.098331
2016-08-02,24.478882,760.580017,56.192566,22.495638,45.439999,181.981232,44.684582
2016-08-03,24.785803,754.640015,57.084229,22.476738,45.158001,182.50563,44.601837
2016-08-04,24.938921,760.77002,56.995941,22.741392,46.122002,182.680405,44.626656
2016-08-05,25.318172,765.97998,58.532089,23.110016,46.006001,184.152328,44.386692
2016-08-08,25.527824,766.559998,58.355511,23.289606,45.231998,184.060364,44.345314
2016-08-09,25.631472,768.309998,58.152462,23.535357,45.816002,184.179977,44.40324
2016-08-10,25.440668,768.559998,57.631588,23.280155,45.130001,183.710785,44.527359
2016-08-11,25.424177,771.23999,57.790497,23.525909,44.981998,184.61235,44.568737
2016-08-12,25.483068,772.559998,57.666897,23.157282,45.122002,184.428345,44.39497
2016-08-15,25.789301,768.48999,58.020042,23.478647,45.118,184.961975,44.361855
2016-08-16,25.765745,764.039978,58.011211,23.147831,44.722,184.005188,43.658489
2016-08-17,25.72805,764.630005,58.170124,23.091118,44.647999,184.308746,43.997761
2016-08-18,25.695076,764.460022,58.223091,23.024954,44.702,184.750381,43.749516
2016-08-19,25.761034,757.309998,58.143627,22.835911,45.0,184.492767,43.40197
2016-08-22,25.560801,759.47998,58.090668,22.902077,44.585999,184.474365,43.484718
2016-08-23,25.640892,762.450012,58.064182,22.977694,44.967999,184.814804,43.550919
2016-08-24,25.447735,757.25,58.223091,22.25934,44.523998,183.922363,43.468163
2016-08-25,25.339378,759.219971,58.329033,22.363316,44.192001,183.775192,43.650215
2016-08-26,25.190971,769.0,58.461464,22.457838,43.998001,183.425598,43.087524
2016-08-29,25.162706,771.289978,59.105938,22.457838,43.040001,184.354752,43.44334
2016-08-30,24.96954,767.580017,59.591492,22.505091,42.268002,184.005188,43.253021
2016-08-31,24.993093,769.159973,59.591492,22.580715,42.402,183.554398,43.302673
2016-09-01,25.141504,770.619995,59.335472,23.299059,40.153999,183.517578,43.492996
2016-09-02,25.377068,772.440002,59.582676,23.232895,39.556,184.336334,43.757786
2016-09-06,25.369995,788.869995,59.538517,23.365225,40.566002,184.915985,44.279114
2016-09-07,25.525465,784.47998,59.291328,23.79056,40.341999,184.906754,44.444603
2016-09-08,24.856476,784.059998,59.370777,23.913437,39.472,184.474365,44.353592
2016-09-09,24.293482,760.140015,58.841087,23.403028,38.894001,180.021652,42.880646
2016-09-12,24.837629,771.48999,59.203053,23.705494,39.66,182.59761,43.50127
2016-09-13,25.428888,761.01001,58.735138,23.497555,39.209999,179.994461,42.574474
2016-09-14,26.328737,761.090027,58.620361,23.837822,39.282001,179.88356,42.607574
2016-09-15,27.223869,769.690002,58.832249,24.140287,40.084,181.73175,43.013042
2016-09-16,27.070753,778.52002,58.108326,24.045767,41.080002,181.020172,42.930302
2016-09-19,26.7551,775.099976,58.434967,23.573166,41.268002,181.075623,42.367603
2016-09-20,26.752745,780.219971,58.673332,23.601522,40.928001,181.094116,42.425537
2016-09-21,26.74803,789.73999,59.00882,23.705494,41.043999,183.127106,42.922028
2016-09-22,27.000086,804.700012,59.49437,24.376587,41.285999,184.226791,43.31921
2016-09-23,26.550158,805.75,59.370777,24.244255,41.490002,183.237991,43.492996
2016-09-26,26.590204,799.159973,58.073006,23.97015,41.798,181.777954,43.153717
2016-09-27,26.639675,816.109985,58.58506,24.168638,41.161999,182.886841,43.435074
2016-09-28,26.842262,828.719971,58.894039,24.90589,41.254002,183.875626,43.079247
2016-09-29,26.425316,829.049988,57.958241,24.433296,40.139999,182.147598,43.128891
2016-09-30,26.630255,837.309998,58.788105,24.603428,40.806,183.607635,43.013042
2016-10-03,26.505402,836.73999,58.717476,24.75466,42.740002,183.025467,42.930302
2016-10-04,26.618475,834.030029,59.224358,24.792467,42.282001,182.175278,42.417252
2016-10-05,26.630255,844.359985,60.193645,25.179998,41.692001,182.933044,42.072021
2016-10-06,26.828121,841.659973,60.353706,25.331228,40.200001,183.145599,42.063656
2016-10-07,26.86817,839.429993,60.567139,24.972052,39.321999,182.470993,41.779106
2016-10-10,27.336943,841.710022,61.038429,25.321774,40.189999,183.311935,42.005066
2016-10-11,27.395828,831.0,60.74498,25.094931,40.02,181.084885,41.762371
2016-10-12,27.640812,834.090027,60.584911,24.886988,40.301998,181.315872,42.09713
2016-10-13,27.556011,829.280029,60.23811,24.631783,40.048,180.733719,42.088768
2016-10-14,27.709122,822.960022,60.042473,24.338772,39.301998,180.779892,42.080395
2016-10-17,27.690283,812.950012,59.731232,24.55617,38.792,180.243942,42.205929
2016-10-18,27.67144,817.650024,60.202526,24.442745,39.82,181.306656,42.072021
2016-10-19,27.588989,817.690002,60.780544,24.660137,40.712002,181.80571,42.164082
2016-10-20,27.574854,810.320007,60.70052,24.688498,39.82,181.509964,41.126305
2016-10-21,27.466496,818.98999,60.905045,24.669592,40.018002,181.556183,40.3396
2016-10-24,27.713835,838.090027,61.242962,24.839725,40.551998,182.295441,40.347969
2016-10-25,27.855171,835.179993,61.180714,24.650688,40.467999,181.777954,40.038307
2016-10-26,27.22858,822.590027,61.474174,24.697945,40.448002,181.371368,39.86256
2016-10-27,26.967106,818.359985,61.563087,24.55617,40.801998,180.890823,40.624146
2016-10-28,26.788078,776.320007,61.456383,24.641235,39.993999,180.317871,40.347969
2016-10-31,26.745678,789.820007,61.589775,24.735758,39.546001,180.317871,40.255909
2016-11-01,26.262774,785.409973,61.33189,24.95315,38.158001,179.061157,39.887661
2016-11-02,26.286331,765.559998,61.074013,24.518362,37.604,177.878296,39.28508
2016-11-03,26.004578,767.030029,60.807224,24.357679,37.484001,177.185181,39.226494
2016-11-04,25.770168,755.049988,60.255886,24.962603,38.112,176.944962,39.402241
2016-11-07,26.141905,784.929993,62.141109,25.690401,38.641998,180.826111,39.720276
2016-11-08,26.295801,787.75,62.274506,26.465462,38.987999,181.657822,39.879292
2016-11-09,26.253185,771.880005,65.137894,26.767925,38.012001,183.598419,40.055042
2016-11-10,25.521561,742.380005,68.161354,26.342588,37.07,184.023514,39.075848
2016-11-11,25.673098,739.01001,68.196945,25.992867,37.712002,183.68158,39.075848
2016-11-14,25.029079,719.070007,70.704643,25.869987,36.290001,183.70929,38.64901
2016-11-15,25.360559,743.23999,70.571251,26.304779,36.754002,185.197083,39.644951
2016-11-16,26.042459,746.48999,68.828308,26.191357,36.785999,184.882874,40.113628
2016-11-17,26.032988,756.400024,69.379654,26.49382,37.731998,185.760788,40.038307
2016-11-18,26.059032,760.159973,69.103981,26.871897,37.004002,185.42807,40.230797
2016-11-21,26.454443,780.0,69.406342,27.382303,36.903999,186.795761,40.431656
2016-11-22,26.471014,785.330017,69.83316,27.136551,38.234001,187.137665,41.419228
2016-11-23,26.336056,780.119995,70.12661,26.909702,38.627998,187.304016,42.038548
2016-11-25,26.468649,780.369995,70.099945,27.098745,39.330002,188.052521,42.406792
2016-11-28,26.416559,766.77002,69.646408,27.155453,39.223999,187.16539,42.783417
2016-11-29,26.390514,762.52002,70.17997,27.287785,37.914001,187.46106,42.649498
2016-11-30,26.167948,750.570007,71.291519,27.136551,37.880001,187.036011,41.762371
2016-12-01,25.924074,743.650024,72.732132,26.956968,36.375999,186.305969,41.737247
2016-12-02,26.021151,740.340027,72.563187,27.420111,36.293999,186.435364,41.687042
2016-12-05,25.834101,759.359985,74.03933,27.382303,37.360001,187.507309,41.636826
2016-12-06,26.032988,764.719971,74.421722,28.006128,37.169998,188.163406,42.14735
2016-12-07,26.2887,770.419983,74.759644,28.308588,38.630001,190.547577,43.001011
2016-12-08,26.54678,767.330017,75.693336,27.07984,38.458,191.04657,42.791782
2016-12-09,26.980076,768.659973,76.022362,27.665861,38.436001,192.210938,43.093067
2016-12-12,26.826172,760.119995,75.346542,27.590244,38.486,191.998413,43.319031
2016-12-13,27.27367,774.340027,75.37323,28.15736,39.630001,193.310593,43.82119
2016-12-14,27.27367,768.820007,75.346542,28.091194,39.737999,191.711945,43.210236
2016-12-15,27.422834,761.0,76.475883,27.382303,39.515999,192.423462,43.360893
2016-12-16,27.458349,757.77002,75.533279,27.27833,40.498001,192.090805,43.745872
2016-12-19,27.616987,766.0,75.969032,27.023129,40.546001,192.525116,44.281498
2016-12-20,27.690388,771.219971,76.947205,27.060934,41.757999,193.264389,44.457253
2016-12-21,27.716433,770.599976,77.142838,27.675316,41.540001,192.737671,44.331711
2016-12-22,27.534115,766.340027,77.267334,27.722574,41.689999,192.492157,44.900822
2016-12-23,27.588572,760.590027,77.409615,27.750931,42.667999,192.659561,44.925922
2016-12-27,27.763786,771.400024,77.480743,27.420111,43.905998,193.133789,44.892456
2016-12-28,27.645403,772.130005,76.920525,27.146006,43.948002,191.60881,44.725063
2016-12-29,27.638296,765.150024,76.378075,26.938059,42.936001,191.57164,44.976139
2016-12-30,27.422834,749.869995,76.733772,27.249973,42.737999,190.911362,44.674854
2017-01-03,27.500973,753.669983,77.569687,27.864349,43.397999,192.241119,45.679157
2017-01-04,27.470192,757.179993,77.712753,27.845448,45.397999,193.375565,45.628941
2017-01-05,27.609884,780.450012,76.997421,27.760384,45.349998,193.226791,45.72937
2017-01-06,27.917688,795.98999,77.006355,27.902159,45.801998,193.97998,45.050564
2017-01-09,28.173399,796.919983,77.059998,27.561892,46.256001,193.366226,44.559971
2017-01-10,28.201811,795.900024,77.283531,27.996681,45.973999,193.338364,44.627628
2017-01-11,28.353342,799.02002,77.864754,27.439016,45.945999,193.886963,44.373878
2017-01-12,28.234957,813.640015,77.113647,27.060934,45.917999,193.459259,44.559971
2017-01-13,28.18524,817.140015,77.524986,27.051485,47.549999,193.840469,44.450005
2017-01-17,28.41254,809.719971,74.708321,27.089291,47.116001,193.152359,44.610718
2017-01-18,28.410173,807.47998,75.05706,27.042032,47.672001,193.561523,44.196247
2017-01-19,28.360449,809.039978,74.484779,27.117647,48.751999,192.910629,44.289288
2017-01-20,28.41254,808.330017,74.81562,27.164907,48.945999,193.53363,44.593807
2017-01-23,28.43148,817.880005,74.851395,26.938059,49.784,193.087296,44.331589
2017-01-24,28.405436,822.440002,75.754501,27.420111,50.922001,194.314743,42.394558
2017-01-25,28.857664,836.52002,76.92588,27.977776,50.894001,195.932693,42.098511
2017-01-26,28.871874,839.150024,77.569687,27.864349,50.501999,195.783905,41.548706
2017-01-27,28.874241,835.77002,77.730629,28.15736,50.59,195.504974,41.954708
2017-01-30,28.798475,830.380005,76.92588,27.514629,50.125999,194.324036,41.76017
2017-01-31,28.732176,823.47998,75.674019,27.221619,50.386002,194.314743,41.455658
2017-02-01,30.484282,832.349976,75.960144,26.99477,49.848,194.342606,40.931225
2017-02-02,30.432201,839.950012,75.638252,27.221619,50.310001,194.4263,40.838169
2017-02-03,30.562422,810.200012,77.954178,27.27833,50.265999,195.867584,41.09193
2017-02-06,30.848915,807.640015,77.587563,27.457914,51.554001,195.45845,40.626709
2017-02-07,31.142504,812.5,77.54287,26.99477,51.495998,195.504974,40.63517
2017-02-08,31.26326,819.710022,76.863281,27.070387,52.416,195.756027,40.914307
2017-02-09,31.489168,821.359985,77.972069,27.051485,53.84,196.871857,41.286491
2017-02-10,31.41783,827.460022,77.793228,26.966419,53.846001,197.662231,41.430275
2017-02-13,31.696058,836.530029,78.821533,27.561892,56.119999,198.713013,41.066559
2017-02-14,32.107441,836.390015,80.082298,27.07984,56.195999,199.540588,40.829712
2017-02-15,32.223965,842.700012,81.003311,27.977776,55.952,200.554092,40.66901
2017-02-16,32.185925,844.140015,80.949646,25.387939,53.790001,200.396027,40.990433
2017-02-17,32.273911,845.070007,80.681412,25.142183,54.445999,200.702881,41.60791
2017-02-21,32.506954,856.440002,81.378868,25.473011,55.478001,201.88385,41.810917
2017-02-22,32.604443,855.609985,81.423553,25.009859,54.702,201.790863,42.01392
2017-02-23,32.466526,852.190002,81.486176,24.745209,51.198002,201.902435,42.555275
2017-02-24,32.49744,845.23999,80.770836,24.943693,51.400002,202.144211,42.800579
2017-02-27,32.561634,848.640015,80.860252,25.019316,49.245998,202.441757,42.242306
2017-02-28,32.575912,845.039978,81.030136,24.84918,49.998001,201.846649,41.980095
2017-03-01,33.241737,853.080017,83.694763,25.359583,50.004002,204.710663,42.132347
2017-03-02,33.044365,848.909973,82.38929,24.86808,50.096001,203.511093,42.276138
2017-03-03,33.239365,849.880005,82.979424,25.009859,50.313999,203.622665,42.369186
2017-03-06,33.134731,846.609985,82.192551,25.094931,50.242001,202.990387,42.318432
2017-03-07,33.17754,846.02002,81.736534,24.329323,49.717999,202.376678,41.81937
2017-03-08,33.053875,850.5,81.557686,24.376787,49.374001,201.948944,41.582542
2017-03-09,32.977787,853.0,81.879616,24.139473,48.98,202.162857,41.684032
2017-03-10,33.087177,852.460022,81.620285,24.205921,48.737999,202.869507,41.743252
2017-03-13,33.101433,854.590027,81.691818,24.633081,49.234001,202.990387,41.844753
2017-03-14,33.051506,852.530029,81.825943,25.012781,51.599998,202.302277,41.751709
2017-03-15,33.401066,852.969971,82.022667,25.458933,51.146,203.985336,42.411484
2017-03-16,33.455753,853.419983,81.942207,25.430452,52.41,203.641312,42.326885
2017-03-17,33.289303,852.309998,81.083786,26.180365,52.299999,203.232147,42.622944
2017-03-20,33.638859,856.969971,80.502571,25.269085,52.383999,203.055481,42.496063
2017-03-21,33.253632,843.200012,78.141968,24.803946,50.136002,200.461151,42.428394
2017-03-22,33.629349,848.059998,78.267143,24.709024,51.001999,200.870346,42.047756
2017-03-23,33.510456,847.380005,78.141968,24.604607,50.956001,200.66478,41.988541
2017-03-24,33.443871,845.609985,78.052536,24.405264,52.632,200.599411,42.022381
2017-03-27,33.500942,846.820007,78.007828,25.231112,54.043999,200.272476,41.565617
2017-03-28,34.195309,856.0,79.2239,25.791172,55.490002,201.757843,41.700958
2017-03-29,34.2714,874.320007,78.928818,25.905081,55.476002,202.056763,41.557156
2017-03-30,34.226219,876.340027,79.608406,25.943056,55.584,202.598572,41.497944
2017-03-31,34.162018,886.539978,78.544342,26.009499,55.66,202.112823,41.235733
2017-04-03,34.17152,891.51001,78.258194,26.341734,59.703999,201.860565,41.599445
2017-04-04,34.425976,906.830017,78.518997,26.408186,60.740002,201.972672,41.709412
2017-04-05,34.247623,909.280029,77.958214,26.199347,59.0,201.356094,41.464115
2017-04-06,34.162018,898.280029,78.220512,26.987226,59.740002,201.879272,41.453415
2017-04-07,34.085918,894.880005,77.949158,26.683466,60.507999,201.701767,41.650276
2017-04-10,34.045498,907.039978,77.677795,26.360723,62.478001,201.841888,41.547565
2017-04-11,33.679287,902.359985,77.542145,26.303766,61.742001,201.589645,41.684521
2017-04-12,33.719711,896.22998,77.24366,26.17087,59.368,200.758224,41.872829
2017-04-13,33.541363,884.669983,76.33918,25.810158,60.799999,199.422302,41.616043
2017-04-17,33.726852,901.98999,77.659721,25.743711,60.287998,201.169281,41.778671
2017-04-18,33.577038,903.780029,77.026588,26.341734,60.049999,200.618103,42.129616
2017-04-19,33.453377,899.200012,76.393425,26.598034,61.104,200.179001,41.889942
2017-04-20,33.871906,902.059998,77.379333,27.015707,60.501999,201.813873,41.436295
2017-04-21,33.831474,898.530029,76.447708,26.968245,61.119999,201.225296,40.443394
2017-04-24,34.157269,907.409973,79.143089,27.528299,61.605999,203.373962,40.272217
2017-04-25,34.3689,907.619995,79.830513,27.860538,62.757999,204.597748,39.97263
2017-04-26,34.166775,909.289978,79.984276,28.278208,62.034,204.448303,40.537556
2017-04-27,34.192936,918.380005,79.242584,29.436296,61.726002,204.607101,39.946953
2017-04-28,34.159637,924.98999,78.690842,29.15152,62.813999,204.214752,39.296432
2017-05-01,34.856388,948.22998,78.745117,29.398327,64.566002,204.709869,39.270756
2017-05-02,35.077541,946.940002,78.238586,29.388836,63.778,204.775238,39.296432
2017-05-03,34.970528,941.030029,78.690842,29.531221,62.203999,204.569702,39.501858
2017-05-04,34.844486,937.530029,78.781288,29.161011,59.091999,204.756561,39.270756
2017-05-05,35.422344,934.150024,78.690842,29.284418,61.669998,205.578644,39.964066
2017-05-08,36.385422,949.039978,78.781288,28.876238,61.438,205.587997,39.91272
2017-05-09,36.618469,952.820007,78.464714,29.388836,64.251999,205.326431,39.732967
2017-05-10,36.444874,948.950012,79.079773,29.645132,65.043999,205.709442,39.69873
2017-05-11,36.760059,947.619995,78.835556,29.407814,64.620003,205.289063,39.390579
2017-05-12,37.273441,961.349976,78.618484,29.569195,64.961998,204.971466,39.236519
2017-05-15,37.177921,957.969971,78.99836,30.0723,63.175999,206.008408,38.842781
2017-05-16,37.123013,966.070007,79.242584,30.565908,63.402,205.971024,38.782867
2017-05-17,35.876579,944.76001,76.22155,29.569195,61.222,202.318329,38.072426
2017-05-18,36.423378,958.48999,75.941193,29.388836,62.612,203.056335,38.551762
2017-05-19,36.547546,959.840027,76.682861,29.664118,62.166,204.31749,38.87701
2017-05-22,36.769615,970.669983,76.610504,29.96788,62.07,205.457214,38.928375
2017-05-23,36.724239,971.539978,77.569275,29.711576,60.771999,205.858917,38.928375
2017-05-24,36.614414,980.349976,77.524071,29.607161,62.043999,206.354019,38.551762
2017-05-25,36.740955,993.380005,77.198425,29.996353,63.366001,207.316238,38.782867
2017-05-26,36.678879,995.780029,77.207466,30.205189,65.028,207.325623,38.791428
2017-05-30,36.693203,996.700012,75.886917,30.252649,67.019997,207.12944,39.544659
2017-05-31,36.475906,994.619995,74.304047,30.110266,68.202003,207.082703,39.921272
2017-06-01,36.576199,995.950012,75.127136,30.622864,68.073997,208.698883,39.809998
2017-06-02,37.118225,1006.72998,74.747238,30.869661,67.970001,209.352798,39.750076
2017-06-05,36.755287,1011.340027,74.882935,30.556414,69.463997,209.212692,39.690166
2017-06-06,36.879452,1003.0,75.036705,30.84119,70.57,208.614777,39.750076
2017-06-07,37.099125,1010.070007,75.895958,31.203127,71.93,208.960449,39.801445
2017-06-08,37.008389,1010.27002,76.836624,31.212656,74.0,209.035187,39.536095
2017-06-09,35.573322,978.309998,78.654663,30.460199,71.463997,208.792252,39.989754
2017-06-12,34.723278,964.909973,78.672768,30.088732,71.802002,208.708237,40.392056
2017-06-13,35.002644,980.789978,78.935066,30.564978,75.190002,209.726501,39.767204
2017-06-14,34.661194,976.469971,78.772247,30.812613,76.132004,209.502289,39.964066
2017-06-15,34.453453,964.169983,78.301888,31.031685,75.068001,209.081894,39.921272
2017-06-16,33.971119,987.710022,77.949158,31.060261,74.279999,209.137939,39.91272
2017-06-19,34.942951,995.169983,79.658653,31.574598,73.959999,210.847534,39.861359
2017-06-20,34.625374,992.590027,79.161179,31.603168,74.447998,209.464935,39.322109
2017-06-21,34.830727,1002.22998,78.799393,31.393623,75.279999,209.380844,38.868465
2017-06-22,34.773426,1001.299988,78.708939,31.669842,76.522003,209.259384,38.87701
2017-06-23,34.928623,1003.73999,78.564217,32.536598,76.690002,209.615967,38.851345
2017-06-26,34.818787,993.97998,78.907906,32.241325,75.498001,209.681671,39.159481
2017-06-27,34.319733,976.780029,79.640572,32.127033,72.473999,208.011292,38.380577
2017-06-28,34.821175,990.330017,81.241516,32.098461,74.248001,209.850601,38.380577
2017-06-29,34.3078,975.929993,82.444489,31.326958,72.150002,208.039413,38.012512
2017-06-30,34.388985,968.0,82.670609,29.802988,72.321999,208.386673,38.226501
2017-07-03,34.26482,953.659973,84.353127,29.107683,70.524002,208.846497,38.517521
2017-07-05,34.405693,971.400024,85.198929,29.507723,65.417999,209.212463,38.217949
2017-07-06,34.080963,965.140015,84.926094,28.860035,61.765999,207.335632,37.738834
2017-07-07,34.427189,978.76001,85.353546,29.374374,62.644001,208.649399,37.704151
2017-07-10,34.637314,996.469971,84.753296,29.698215,63.209999,208.865265,37.461353
2017-07-11,34.749542,994.130005,84.425888,29.936335,65.444,208.705704,37.192516
2017-07-12,34.799683,1006.51001,84.134857,30.231609,65.903999,210.272858,37.478691
2017-07-13,35.284409,1000.630005,84.671448,30.412577,64.681999,210.629471,37.712826
2017-07-14,35.587654,1001.809998,83.898376,30.393528,65.556,211.58667,37.773525
2017-07-17,35.711819,1010.039978,83.116249,30.33638,63.914001,211.614822,37.860237
2017-07-18,35.835987,1024.449951,82.825218,31.003107,65.648003,211.774368,37.60009
2017-07-19,36.060448,1026.869995,82.943451,31.231709,65.052002,212.891068,37.678131
2017-07-20,35.898067,1028.699951,82.943451,32.127033,65.984001,212.956772,38.345848
2017-07-21,35.881351,1025.670044,82.661499,32.412777,65.68,212.806625,38.354527
2017-07-24,36.315933,1038.949951,83.016205,32.374672,68.503998,212.731567,37.903591
2017-07-25,36.471138,1039.869995,84.39859,32.641373,67.919998,213.238312,38.137726
2017-07-26,36.643066,1052.800049,83.607368,32.26038,68.769997,213.304016,38.501945
2017-07-27,35.950596,1046.0,83.261765,31.803192,66.891998,213.050644,41.458954
2017-07-28,35.697495,1020.039978,83.016205,31.565073,67.014,212.806625,41.571686
2017-07-31,35.51363,987.780029,83.489136,31.365055,64.694,212.684647,41.970577
2017-08-01,35.828819,996.190002,84.60778,30.869764,63.914001,213.163239,42.395496
2017-08-02,37.52177,995.890015,84.68055,30.460199,65.178001,213.285217,41.805813
2017-08-03,37.146885,986.919983,84.125763,30.060156,69.417999,212.909851,42.152687
2017-08-04,37.342686,987.580017,85.18074,30.27923,71.382004,213.266449,42.412838
2017-08-07,37.920532,992.27002,85.508133,30.345903,71.033997,213.613693,42.369476
2017-08-08,38.223778,989.840027,85.198929,30.050634,73.043999,213.191376,42.144009
2017-08-09,38.457779,982.01001,85.062508,29.993484,72.706001,213.069412,41.814495
2017-08-10,37.232838,956.919983,83.843819,29.060061,71.080002,210.14151,41.64106
2017-08-11,37.750618,967.98999,83.143539,29.136255,71.573997,210.423019,41.675747
2017-08-14,38.318748,983.299988,84.116661,29.517246,72.760002,212.487564,42.300098
2017-08-15,38.738255,982.73999,84.334946,30.088732,72.466003,212.506348,42.039951
2017-08-16,38.582436,978.179993,83.752869,29.812515,72.582001,212.844193,41.979248
2017-08-17,37.841713,960.570007,82.443253,29.060061,70.384003,209.531525,41.528328
2017-08-18,37.755413,958.469971,82.525093,29.250553,69.491997,209.146744,41.354893
2017-08-21,37.685898,953.289978,82.425056,29.631544,67.571999,209.400192,41.745117
2017-08-22,38.301964,966.900024,83.270851,30.098257,68.269997,211.520981,41.927216
2017-08-23,38.349915,958.0,83.370903,29.831562,70.554001,210.798416,41.866516
2017-08-24,38.17971,952.450012,83.234474,30.050634,70.585999,210.310425,41.892536
2017-08-25,38.321136,945.26001,83.570969,30.317327,69.610001,210.770264,42.21339
2017-08-28,38.7071,946.02002,83.307228,30.183985,69.132004,210.845291,42.152687
2017-08-29,39.052284,954.059998,82.852501,30.517351,69.472,211.004837,42.065964
2017-08-30,39.157761,967.590027,83.043495,30.593546,70.636002,212.055893,41.727779
2017-08-31,39.313568,980.599976,82.661499,31.393623,71.18,213.304016,41.597702
2017-09-01,39.325558,978.25,83.39817,31.63175,71.080002,213.669983,41.55434
2017-09-05,38.853317,965.27002,81.406456,31.565073,69.917999,212.09343,41.068737
2017-09-06,38.812557,967.799988,81.952141,32.165134,68.905998,212.834778,40.678505
2017-09-07,38.656754,979.469971,80.515167,32.374672,70.122002,212.787872,40.062824
2017-09-08,38.026302,965.900024,80.415131,31.772665,68.68,212.459396,39.984787
2017-09-11,38.714279,977.960022,81.661102,31.61022,72.737999,214.777328,40.14954
2017-09-12,38.560867,982.580017,82.661499,31.294886,72.550003,215.565613,40.574455
2017-09-13,38.270802,999.599976,82.89798,31.141993,73.246002,215.696976,40.973343
2017-09-14,37.94239,992.210022,82.734268,30.635544,75.528,215.621918,40.912643
2017-09-15,38.325935,986.789978,83.325417,30.501764,75.961998,215.92215,41.502312
2017-09-18,38.035885,974.190002,84.507736,30.272427,77.0,216.297592,41.701759
2017-09-19,38.050262,969.859985,85.435387,31.113325,75.019997,216.560318,42.785709
2017-09-20,37.412628,973.210022,86.035645,31.61022,74.781998,216.679184,42.907108
2017-09-21,36.770168,964.650024,86.426704,31.591116,73.295998,216.066071,42.438843
2017-09-22,36.410603,955.099976,86.24482,30.941326,70.218002,216.03775,43.271328
2017-09-25,36.089378,939.789978,85.599106,30.52087,68.998001,215.717072,43.271328
2017-09-26,36.710247,938.599976,85.217125,30.731096,69.050003,215.792557,42.933132
2017-09-27,36.971531,950.869995,86.563133,31.017765,68.194,216.632019,42.933132
2017-09-28,36.743805,956.400024,86.745033,30.903099,67.919998,216.886673,42.846416
2017-09-29,36.945168,961.349976,86.863251,31.141993,68.220001,217.660156,42.915791
2017-10-02,36.870865,959.190002,88.072861,29.402857,68.306,218.575073,42.803062
2017-10-03,37.031464,957.099976,88.536682,29.479303,69.627998,219.018402,43.227966
2017-10-04,36.791752,965.450012,87.636307,29.383743,71.001999,219.320236,43.271328
2017-10-05,37.249611,980.849976,88.816376,29.527077,71.066002,220.621872,43.158588
2017-10-06,37.228035,989.580017,88.660858,29.441078,71.375999,220.414368,42.833897
2017-10-09,37.357483,990.98999,88.194313,29.441078,68.587997,220.027634,43.044502
2017-10-10,37.371864,987.200012,88.852966,29.077963,71.117996,220.584152,43.123486
2017-10-11,37.527683,995.0,88.587677,29.527077,70.919998,220.942581,42.877769
2017-10-12,37.39584,1000.929993,87.810112,28.733957,71.136002,220.603027,42.430206
2017-10-13,37.63316,1002.940002,87.691185,28.418619,71.113998,220.848282,42.000206
2017-10-16,38.325935,1006.340027,89.502472,28.370842,70.120003,221.19725,42.202045
2017-10-17,38.467373,1009.130005,89.301216,29.135298,71.150002,221.338745,42.474091
2017-10-18,38.29718,997.0,89.639656,29.087521,71.93,221.536774,42.693481
2017-10-19,37.391045,986.609985,89.749458,29.125742,70.362,221.650009,43.184914
2017-10-20,37.455776,982.909973,91.030151,29.651306,69.019997,222.753586,43.46574
2017-10-23,37.436596,966.299988,90.874634,29.527077,67.403999,221.942398,42.991856
2017-10-24,37.659531,975.900024,92.319992,29.832861,67.468002,222.253677,42.947975
2017-10-25,37.494122,972.909973,92.411469,29.593971,65.167999,221.18782,42.684708
2017-10-26,37.733841,972.429993,93.070107,29.460192,65.234001,221.395325,42.904099
2017-10-27,39.085838,1100.949951,93.097565,29.86153,64.174004,223.281784,42.886547
